season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2022,REG,HOU,4,00-0037258,RB,Dameon Pierce,Dameon,Pierce,,,,Hip,,Full Participation in Practice,2022-09-30 19:16:39+00:00
2022,REG,HOU,4,00-0034355,S,M.J. Stewart,M.J.,Stewart,,,,Hip,,Full Participation in Practice,2022-09-30 19:16:39+00:00
2022,REG,HOU,4,00-0037302,T,Austin Deculus,Austin,Deculus,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-30 19:22:21+00:00
2022,REG,HOU,4,00-0036556,TE,Brevin Jordan,Brevin,Jordan,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-30 19:22:32+00:00
2022,REG,HOU,4,00-0037459,DT,Kurt Hinish,Kurt,Hinish,Foot,,Questionable,Foot,,Full Participation in Practice,2022-09-30 19:21:55+00:00
2022,REG,HOU,4,00-0033557,LB,Jalen Reeves-Maybin,Jalen,Reeves-Maybin,Back,,Questionable,Back,,Full Participation in Practice,2022-09-30 19:21:55+00:00
2022,REG,HOU,4,00-0034780,CB,Isaac Yiadom,Isaac,Yiadom,Thigh,,Questionable,Thigh,,Full Participation in Practice,2022-09-30 19:21:55+00:00
2022,REG,HOU,4,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Shoulder,Hip,Questionable,Shoulder,Hip,Limited Participation in Practice,2022-09-30 19:21:55+00:00
2022,REG,IND,4,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,,,,Hamstring,,Full Participation in Practice,2022-09-30 19:38:02+00:00
2022,REG,IND,4,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Knee,,Full Participation in Practice,2022-09-30 19:38:02+00:00
2022,REG,IND,4,00-0033123,DE,Yannick Ngakoue,Yannick,Ngakoue,,,,Back,,Full Participation in Practice,2022-09-30 19:38:02+00:00
2022,REG,IND,4,00-0033969,DE,Ifeadi Odenigbo,Ifeadi,Odenigbo,,,,Neck,,Full Participation in Practice,2022-09-30 19:38:12+00:00
2022,REG,IND,4,00-0036223,RB,Jonathan Taylor,Jonathan,Taylor,,,,Toe,,Full Participation in Practice,2022-09-30 19:38:02+00:00
2022,REG,IND,4,00-0036253,S,Julian Blackmon,Julian,Blackmon,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-30 19:38:49+00:00
2022,REG,IND,4,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Elbow,,Questionable,Elbow,,Did Not Participate In Practice,2022-09-30 19:38:44+00:00
2022,REG,IND,4,00-0034846,LB,Shaquille Leonard,Shaquille,Leonard,Back,,Questionable,Back,,Full Participation in Practice,2022-09-30 19:38:44+00:00
2022,REG,IND,4,00-0037757,T,Bernhard Raimann,Bernhard,Raimann,Ankle,,Questionable,Ankle,,Full Participation in Practice,2022-09-30 19:38:44+00:00
2022,REG,JAX,4,00-0036286,LB,K'Lavon Chaisson,K'Lavon,Chaisson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-30 18:53:07+00:00
2022,REG,JAX,4,00-0033926,CB,Shaquill Griffin,Shaquill,Griffin,Hip,,Questionable,Hip,,Limited Participation in Practice,2022-09-30 18:55:06+00:00
2022,REG,JAX,4,00-0033891,WR,Zay Jones,Zay,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-30 18:53:40+00:00
2022,REG,JAX,4,00-0036655,G,Cole Van Lanen,Cole,Van Lanen,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-09-30 18:54:06+00:00
2022,REG,KC,4,00-0032762,DT,Chris Jones,Chris,Jones,,,,Not injury related - personal matter,,Full Participation in Practice,2022-09-30 19:23:13+00:00
2022,REG,KC,4,00-0034816,RB,Ronald Jones,Ronald,Jones,,,,Illness,,Full Participation in Practice,2022-09-30 19:23:19+00:00
2022,REG,KC,4,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,,,,Shoulder,,Full Participation in Practice,2022-09-30 19:23:13+00:00
2022,REG,KC,4,00-0033831,T,Andrew Wylie,Andrew,Wylie,,,,Hip,,Full Participation in Practice,2022-09-30 19:23:13+00:00
2022,REG,KC,4,00-0035140,WR,Mecole Hardman,Mecole,Hardman,,,,Heel,,Limited Participation in Practice,2022-09-30 19:23:13+00:00
2022,REG,KC,4,00-0036378,DE,Michael Danna,Michael,Danna,Calf,,Out,Calf,,Limited Participation in Practice,2022-09-30 19:24:19+00:00
2022,REG,KC,4,00-0033303,K,Harrison Butker,Harrison,Butker,left Ankle,,Questionable,left Ankle,,Did Not Participate In Practice,2022-09-30 19:23:57+00:00
2022,REG,KC,4,00-0036632,DE,Joshua Kaindoh,Joshua,Kaindoh,Illness,,Questionable,Illness,,Did Not Participate In Practice,2022-09-30 19:23:57+00:00
2022,REG,KC,4,00-0034272,WR,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2022-09-30 19:23:57+00:00
2022,REG,LA,4,00-0036431,S,Jordan Fuller,Jordan,Fuller,,,,Hamstring,,Full Participation in Practice,2022-10-01 19:53:36+00:00
2022,REG,LA,4,00-0037842,CB,Derion Kendrick,Derion,Kendrick,,,,Concussion,,Full Participation in Practice,2022-10-01 19:52:06+00:00
2022,REG,LA,4,00-0034804,C,Brian Allen,Brian,Allen,Knee,,Out,Knee,,Did Not Participate In Practice,2022-10-01 19:54:22+00:00
2022,REG,LA,4,00-0037839,CB,Cobie Durant,Cobie,Durant,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-10-01 19:54:27+00:00
2022,REG,LA,4,00-0035668,G,David Edwards,David,Edwards,Illness,,Out,Illness,,Did Not Participate In Practice,2022-10-01 19:54:33+00:00
2022,REG,LA,4,00-0035665,CB,David Long,David,Long,Groin,,Out,Groin,,Did Not Participate In Practice,2022-10-01 19:54:40+00:00
2022,REG,LAC,4,00-0036355,QB,Justin Herbert,Justin,Herbert,,,,Ribs,,Full Participation in Practice,2022-09-30 20:00:02+00:00
2022,REG,LAC,4,00-0034591,CB,J.C. Jackson,J.C.,Jackson,,,,Ankle,,Full Participation in Practice,2022-09-30 20:00:22+00:00
2022,REG,LAC,4,00-0032763,DT,Austin Johnson,Austin,Johnson,,,,Shoulder,,Full Participation in Practice,2022-09-30 20:00:02+00:00
2022,REG,LAC,4,00-0030279,WR,Keenan Allen,Keenan,Allen,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-30 20:01:48+00:00
2022,REG,LAC,4,00-0031019,C,Corey Linsley,Corey,Linsley,Knee,Not injury related - resting player,Questionable,Knee,Not injury related - resting p,Did Not Participate In Practice,2022-09-30 20:01:34+00:00
2022,REG,LAC,4,00-0035329,TE,Donald Parham,Donald,Parham,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2022-09-30 20:01:34+00:00
2022,REG,LV,4,00-0038093,DT,Neil Farrell,Neil,Farrell,,,,Shoulder,,Full Participation in Practice,2022-09-30 20:42:47+00:00
2022,REG,LV,4,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,,,,Groin,,Full Participation in Practice,2022-09-30 20:43:11+00:00
2022,REG,LV,4,00-0036871,CB,Nate Hobbs,Nate,Hobbs,,,,Concussion,,Full Participation in Practice,2022-09-30 20:43:16+00:00
2022,REG,LV,4,00-0035127,C,Andre James,Andre,James,,,,Concussion,,Full Participation in Practice,2022-09-30 20:42:47+00:00
2022,REG,LV,4,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Ankle,,Full Participation in Practice,2022-09-30 20:43:27+00:00
2022,REG,LV,4,00-0036962,S,Trevon Moehrig,Trevon,Moehrig,,,,Hip,,Full Participation in Practice,2022-09-30 20:43:33+00:00
2022,REG,LV,4,00-0034387,DE,Bilal Nichols,Bilal,Nichols,,,,Shoulder,,Full Participation in Practice,2022-09-30 20:43:40+00:00
2022,REG,LV,4,00-0032103,LB,Denzel Perryman,Denzel,Perryman,,,,Ankle,,Full Participation in Practice,2022-09-30 20:43:45+00:00
2022,REG,LV,4,00-0034981,TE,Foster Moreau,Foster,Moreau,Knee,,Out,Knee,,Did Not Participate In Practice,2022-09-30 20:44:53+00:00
2022,REG,LV,4,00-0034983,WR,Hunter Renfrow,Hunter,Renfrow,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-09-30 20:45:01+00:00
2022,REG,LV,4,00-0037516,CB,Sam Webb,Sam,Webb,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-09-30 20:44:39+00:00
2022,REG,LV,4,00-0035637,CB,Rock Ya-Sin,Rock,Ya-Sin,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-30 20:44:39+00:00
2022,REG,MIA,4,00-0029249,LB,Melvin Ingram,Melvin,Ingram,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-26 19:45:59+00:00
2022,REG,MIA,4,00-0036998,S,Jevon Holland,Jevon,Holland,,,,Neck,,Full Participation in Practice,2022-09-28 19:48:53+00:00
2022,REG,MIA,4,00-0036325,G,Robert Hunt,Robert,Hunt,,,,Shin,,Full Participation in Practice,2022-09-28 19:49:08+00:00
2022,REG,MIA,4,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Ankle,,Full Participation in Practice,2022-09-28 19:49:28+00:00
2022,REG,MIA,4,00-0035694,T,Greg Little,Greg,Little,,,,Finger,,Full Participation in Practice,2022-09-28 19:48:53+00:00
2022,REG,MIA,4,00-0034285,DT,Zach Sieler,Zach,Sieler,,,,Hand,,Full Participation in Practice,2022-09-28 19:49:39+00:00
2022,REG,MIA,4,00-0033338,TE,Cethan Carter,Cethan,Carter,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-09-28 19:50:56+00:00
2022,REG,MIA,4,00-0037004,TE,Hunter Long,Hunter,Long,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-28 19:51:18+00:00
2022,REG,MIA,4,00-0035272,LB,Andrew Van Ginkel,Andrew,Van Ginkel,Illness,,Questionable,,,"
    ",2022-09-29 14:23:58+00:00
2022,REG,MIA,4,00-0030067,T,Terron Armstead,Terron,Armstead,Toe,,Questionable,Toe,,Did Not Participate In Practice,2022-09-28 19:51:39+00:00
2022,REG,MIA,4,00-0036213,DT,Raekwon Davis,Raekwon,Davis,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-28 19:52:10+00:00
2022,REG,MIA,4,00-0033050,CB,Xavien Howard,Xavien,Howard,Groin,Glute,Questionable,Groin,Glute,Limited Participation in Practice,2022-09-28 19:52:52+00:00
2022,REG,MIA,4,00-0036221,S,Brandon Jones,Brandon,Jones,Chest,,Questionable,Chest,,Limited Participation in Practice,2022-09-28 19:53:16+00:00
2022,REG,MIA,4,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Back,Ankle,Questionable,Back,Ankle,Limited Participation in Practice,2022-09-28 19:53:38+00:00
2022,REG,MIA,4,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Groin,,Questionable,Groin,,Limited Participation in Practice,2022-09-28 19:54:11+00:00
2022,REG,MIA,4,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,Ribs,Toe,Questionable,Ribs,Toe,Limited Participation in Practice,2022-09-28 19:54:58+00:00
2022,REG,MIN,4,00-0033893,RB,Dalvin Cook,Dalvin,Cook,,,,Shoulder,,Full Participation in Practice,2022-09-30 16:57:29+00:00
2022,REG,MIN,4,00-0032918,FB,C.J. Ham,C.J.,Ham,,,,Foot,,Full Participation in Practice,2022-09-30 16:57:29+00:00
2022,REG,MIN,4,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Toe,,Full Participation in Practice,2022-09-30 16:57:29+00:00
2022,REG,MIN,4,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Concussion,,Full Participation in Practice,2022-09-30 16:57:29+00:00
2022,REG,MIN,4,00-0038130,CB,Andrew Booth,Andrew,Booth,Quadricep,,Doubtful,Quadricep,,Limited Participation in Practice,2022-09-30 16:58:09+00:00
2022,REG,MIN,4,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-30 16:57:58+00:00
2022,REG,NE,4,00-0035252,T,Yodny Cajuste,Yodny,Cajuste,Thumb,,Out,Thumb,,Did Not Participate In Practice,2022-09-30 19:50:45+00:00
2022,REG,NE,4,00-0028171,DT,Lawrence Guy,Lawrence,Guy,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2022-09-30 19:50:34+00:00
2022,REG,NE,4,00-0036972,QB,Mac Jones,Mac,Jones,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-30 19:50:23+00:00
2022,REG,NE,4,00-0036872,S,Joshuah Bledsoe,Joshuah,Bledsoe,Groin,,Questionable,Groin,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NE,4,00-0036231,S,Kyle Dugger,Kyle,Dugger,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NE,4,00-0033860,DT,Davon Godchaux,Davon,Godchaux,Back,,Questionable,Back,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NE,4,00-0033461,LB,Raekwon McMillan,Raekwon,McMillan,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NE,4,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NE,4,00-0032803,CB,Jalen Mills,Jalen,Mills,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NE,4,00-0031404,S,Adrian Phillips,Adrian,Phillips,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2022-09-30 19:41:37+00:00
2022,REG,NO,4,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-30 13:50:57+00:00
2022,REG,NO,4,00-0034344,DE,Marcus Davenport,Marcus,Davenport,,,,Shoulder,,Full Participation in Practice,2022-09-30 13:50:19+00:00
2022,REG,NO,4,00-0034116,S,J.T. Gray,J.T.,Gray,,,,Shoulder,,Full Participation in Practice,2022-09-30 13:50:19+00:00
2022,REG,NO,4,00-0033357,TE,Taysom Hill,Taysom,Hill,,,,Rib,,Full Participation in Practice,2022-09-30 13:51:14+00:00
2022,REG,NO,4,00-0034765,WR,Tre'Quan Smith,Tre'Quan,Smith,,,,Concussion,,Full Participation in Practice,2022-09-30 13:50:19+00:00
2022,REG,NO,4,00-0036937,CB,Paulson Adebo,Paulson,Adebo,,,,Ankle,,Limited Participation in Practice,2022-09-30 13:50:19+00:00
2022,REG,NO,4,00-0035215,WR,Deonte Harty,Deonte,Harty,,,,Foot,,Limited Participation in Practice,2022-09-30 13:50:19+00:00
2022,REG,NO,4,00-0033892,S,Marcus Maye,Marcus,Maye,Rib,,Out,Rib,,Did Not Participate In Practice,2022-09-30 13:52:17+00:00
2022,REG,NO,4,00-0032765,WR,Michael Thomas,Michael,Thomas,Foot,,Out,Foot,,Did Not Participate In Practice,2022-09-30 13:53:03+00:00
2022,REG,NO,4,00-0032203,G,Andrus Peat,Andrus,Peat,Concussion,,Out,Concussion,,Limited Participation in Practice,2022-09-30 13:52:44+00:00
2022,REG,NO,4,00-0031503,QB,Jameis Winston,Jameis,Winston,Back,Ankle,Doubtful,Back,Ankle,Did Not Participate In Practice,2022-09-30 13:53:14+00:00
2022,REG,NO,4,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Rib,,Questionable,Rib,,Limited Participation in Practice,2022-09-30 13:51:29+00:00
2022,REG,NO,4,00-0031382,WR,Jarvis Landry,Jarvis,Landry,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-09-30 13:51:29+00:00
2022,REG,NYG,4,00-0032385,WR,Sterling Shepard,Sterling,Shepard,,,,Knee,,Did Not Participate In Practice,2022-09-28 19:05:15+00:00
2022,REG,NYG,4,00-0035650,CB,Justin Layne,Justin,Layne,,,,Concussion,,Full Participation in Practice,2022-09-30 18:30:52+00:00
2022,REG,NYG,4,00-0036899,CB,Aaron Robinson,Aaron,Robinson,,,,Appendix,,Full Participation in Practice,2022-09-30 18:31:46+00:00
2022,REG,NYG,4,00-0033046,LB,Jihad Ward,Jihad,Ward,,,,Knee,,Full Participation in Practice,2022-09-30 18:34:23+00:00
2022,REG,NYG,4,00-0037758,CB,Cordale Flott,Cordale,Flott,Calf,,Out,Calf,,Did Not Participate In Practice,2022-09-30 18:35:25+00:00
2022,REG,NYG,4,00-0036589,CB,Nick McCloud,Nick,McCloud,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-30 18:35:38+00:00
2022,REG,NYG,4,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-09-30 18:36:01+00:00
2022,REG,NYG,4,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-30 18:36:09+00:00
2022,REG,NYG,4,00-0031933,DT,Leonard Williams,Leonard,Williams,Knee,,Out,Knee,,Did Not Participate In Practice,2022-09-30 18:36:19+00:00
2022,REG,NYJ,4,00-0035680,LB,Quincy Williams,Quincy,Williams,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-30 18:52:09+00:00
2022,REG,NYJ,4,00-0036504,CB,Brandin Echols,Brandin,Echols,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2022-09-30 18:52:00+00:00
2022,REG,NYJ,4,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,Toe,,Questionable,Toe,,Full Participation in Practice,2022-09-30 18:51:46+00:00
2022,REG,NYJ,4,00-0037013,QB,Zach Wilson,Zach,Wilson,Knee,,Questionable,Knee,,Full Participation in Practice,2022-09-30 18:51:46+00:00
2022,REG,PHI,4,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Not injury related - personal matter,,Full Participation in Practice,2022-09-30 18:55:47+00:00
2022,REG,PHI,4,00-0037002,G,Landon Dickerson,Landon,Dickerson,,,,Foot,,Full Participation in Practice,2022-09-30 18:57:06+00:00
2022,REG,PHI,4,00-0035243,RB,Miles Sanders,Miles,Sanders,,,,Hip,,Full Participation in Practice,2022-09-30 18:55:30+00:00
2022,REG,PHI,4,00-0030062,CB,Darius Slay,Darius,Slay,,,,Back,,Full Participation in Practice,2022-09-30 18:55:30+00:00
2022,REG,PHI,4,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Back,,Full Participation in Practice,2022-09-30 18:55:30+00:00
2022,REG,PHI,4,00-0036916,DT,Milton Williams,Milton,Williams,,,,Knee,,Full Participation in Practice,2022-09-30 19:07:24+00:00
2022,REG,PHI,4,00-0029653,DT,Fletcher Cox,Fletcher,Cox,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-28 20:11:13+00:00
2022,REG,PHI,4,00-0027865,DE,Brandon Graham,Brandon,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-28 20:11:26+00:00
2022,REG,PHI,4,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-28 20:11:39+00:00
2022,REG,PHI,4,00-0028129,C,Jason Kelce,Jason,Kelce,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-28 20:11:53+00:00
2022,REG,PHI,4,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-28 20:12:24+00:00
2022,REG,PHI,4,00-0034381,DE,Josh Sweat,Josh,Sweat,,,,Not injury related - resting player,,Limited Participation in Practice,2022-09-28 20:13:04+00:00
2022,REG,PHI,4,00-0034377,CB,Avonte Maddox,Avonte,Maddox,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-09-30 19:07:57+00:00
2022,REG,PHI,4,00-0034414,RB,Boston Scott,Boston,Scott,Rib,,Out,Rib,,Did Not Participate In Practice,2022-09-30 19:08:05+00:00
2022,REG,PIT,4,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-29 19:27:27+00:00
2022,REG,PIT,4,00-0036339,G,Kevin Dotson,Kevin,Dotson,,,,Ankle,,Full Participation in Practice,2022-09-30 20:46:15+00:00
2022,REG,PIT,4,00-0034789,S,Minkah Fitzpatrick,Minkah,Fitzpatrick,,,,Concussion,,Full Participation in Practice,2022-09-30 20:46:15+00:00
2022,REG,PIT,4,00-0036847,P,Pressley Harvin,Pressley,Harvin,,,,left Hip,,Full Participation in Practice,2022-09-30 20:46:15+00:00
2022,REG,PIT,4,00-0033930,CB,Cameron Sutton,Cameron,Sutton,,,,Groin,,Limited Participation in Practice,2022-09-30 20:46:30+00:00
2022,REG,PIT,4,00-0033783,CB,Ahkello Witherspoon,Ahkello,Witherspoon,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-09-30 20:49:22+00:00
2022,REG,SEA,4,00-0032455,C,Austin Blythe,Austin,Blythe,,,,Hamstring,,Full Participation in Practice,2022-09-30 21:31:47+00:00
2022,REG,SEA,4,00-0036620,WR,D'Wayne Eskridge,D'Wayne,Eskridge,,,,Illness,,Full Participation in Practice,2022-09-30 21:31:27+00:00
2022,REG,SEA,4,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,,,,Knee,,Full Participation in Practice,2022-09-30 21:33:12+00:00
2022,REG,SEA,4,00-0031270,DE,Shelby Harris,Shelby,Harris,,,,Glute,,Full Participation in Practice,2022-09-30 21:33:17+00:00
2022,REG,SEA,4,00-0031367,G,Gabe Jackson,Gabe,Jackson,,,,Knee,Not injury related - resting p,Full Participation in Practice,2022-09-30 21:33:29+00:00
2022,REG,SEA,4,00-0032416,DT,Quinton Jefferson,Quinton,Jefferson,,,,Foot,,Full Participation in Practice,2022-09-30 21:33:35+00:00
2022,REG,SEA,4,00-0038134,RB,Kenneth Walker,Kenneth,Walker,,,,Shoulder,,Full Participation in Practice,2022-09-30 21:30:54+00:00
2022,REG,SEA,4,00-0027723,DT,Al Woods,Al,Woods,,,,Not injury related - resting player,,Full Participation in Practice,2022-09-30 21:33:41+00:00
2022,REG,SEA,4,00-0031796,CB,Justin Coleman,Justin,Coleman,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2022-09-30 19:53:59+00:00
2022,REG,SEA,4,00-0037141,S,Joey Blount,Joey,Blount,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2022-09-30 19:54:24+00:00
2022,REG,SEA,4,00-0035141,G,Phil Haynes,Phil,Haynes,Ankle,,Questionable,Ankle,,Full Participation in Practice,2022-10-01 20:52:38+00:00
2022,REG,SF,4,00-0033221,G,Daniel Brunskill,Daniel,Brunskill,,,,Hamstring,,Full Participation in Practice,2022-10-01 20:35:44+00:00
2022,REG,SF,4,00-0034115,RB,Jeffery Wilson,Jeffery,Wilson,,,,Heel,,Limited Participation in Practice,2022-10-01 20:36:33+00:00
2022,REG,SF,4,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,Knee,,Out,Knee,,Did Not Participate In Practice,2022-10-01 20:37:37+00:00
2022,REG,SF,4,00-0037827,RB,Tyrion Davis-Price,Tyrion,Davis-Price,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-10-01 20:37:27+00:00
2022,REG,SF,4,00-0032214,TE,Tyler Kroft,Tyler,Kroft,Knee,,Out,Knee,,Did Not Participate In Practice,2022-10-01 20:36:58+00:00
2022,REG,SF,4,00-0034263,S,Tarvarius Moore,Tarvarius,Moore,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-10-01 20:37:06+00:00
2022,REG,SF,4,00-0027857,T,Trent Williams,Trent,Williams,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-10-01 20:36:51+00:00
2022,REG,SF,4,00-0037828,WR,Danny Gray,Danny,Gray,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2022-10-01 20:37:17+00:00
2022,REG,SF,4,00-0032164,DE,Arik Armstead,Arik,Armstead,Foot,,Questionable,Foot,,Limited Participation in Practice,2022-10-01 20:36:35+00:00
2022,REG,SF,4,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Rib,,Questionable,Rib,,Limited Participation in Practice,2022-10-01 20:36:35+00:00
2022,REG,SF,4,00-0036260,DT,Javon Kinlaw,Javon,Kinlaw,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-10-01 20:36:35+00:00
2022,REG,TB,4,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-09-30 20:00:33+00:00
2022,REG,TB,4,00-0019596,QB,Tom Brady,Tom,Brady,,,,right Finger,,Full Participation in Practice,2022-09-30 19:58:52+00:00
2022,REG,TB,4,00-0038127,DT,Logan Hall,Logan,Hall,,,,Groin,,Full Participation in Practice,2022-09-30 19:58:52+00:00
